line_name,electric_grid_name,line_type,node_1_name,node_2_name,is_phase_1_connected,is_phase_2_connected,is_phase_3_connected,length
branchout_line_7_5,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,202,203,1,0,0,0.011
line_7_6,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,202,204,1,0,0,0.026
branchout_line_7_6,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,204,205,1,0,0,0.011
line_7_7,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,204,206,1,0,0,0.026
branchout_line_7_7,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,206,207,1,0,0,0.011
line_7_8,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,206,208,1,0,0,0.026
branchout_line_7_8,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,208,209,1,0,0,0.011
line_7_9,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,208,210,1,0,0,0.026
branchout_line_7_9,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,210,211,1,0,0,0.011
line_7_10,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,210,212,1,0,0,0.026
branchout_line_7_10,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,212,213,1,0,0,0.011
line_7_11,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,212,214,1,0,0,0.026
branchout_line_7_11,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,214,215,1,0,0,0.011
line_8_1,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,1,216,1,0,0,0.014
branchout_line_8_1,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,216,217,1,0,0,0.011
line_8_2,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,216,218,1,0,0,0.014
branchout_line_8_2,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,218,219,1,0,0,0.011
line_8_3,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,218,220,1,0,0,0.014
branchout_line_8_3,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,220,221,1,0,0,0.011
line_8_4,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,220,222,1,0,0,0.014
branchout_line_8_4,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,222,223,1,0,0,0.011
line_8_5,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,222,224,1,0,0,0.014
branchout_line_8_5,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,224,225,1,0,0,0.011
line_8_6,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,224,226,1,0,0,0.014
branchout_line_8_6,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,226,227,1,0,0,0.011
line_8_7,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,226,228,1,0,0,0.014
branchout_line_8_7,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,228,229,1,0,0,0.011
line_8_8,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,228,230,1,0,0,0.014
branchout_line_8_8,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,230,231,1,0,0,0.011
line_8_9,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,230,232,1,0,0,0.014
branchout_line_8_9,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,232,233,1,0,0,0.011
line_8_10,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,232,234,1,0,0,0.014
branchout_line_8_10,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,234,235,1,0,0,0.011
line_8_11,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,234,236,1,0,0,0.014
branchout_line_8_11,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,236,237,1,0,0,0.011
line_8_12,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,236,238,1,0,0,0.014
branchout_line_8_12,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,238,239,1,0,0,0.011
line_8_13,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,238,240,1,0,0,0.014
branchout_line_8_13,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,240,241,1,0,0,0.011
line_8_14,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,240,242,1,0,0,0.014
branchout_line_8_14,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,242,243,1,0,0,0.011
line_8_15,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,242,244,1,0,0,0.014
branchout_line_8_15,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,244,245,1,0,0,0.011
line_8_16,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,244,246,1,0,0,0.014
branchout_line_8_16,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,246,247,1,0,0,0.011
line_8_17,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,246,248,1,0,0,0.014
branchout_line_8_17,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,248,249,1,0,0,0.011
line_8_18,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,248,250,1,0,0,0.014
branchout_line_8_18,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,250,251,1,0,0,0.011
line_8_19,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,250,252,1,0,0,0.014
branchout_line_8_19,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,252,253,1,0,0,0.011
line_8_20,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,252,254,1,0,0,0.014
branchout_line_8_20,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,254,255,1,0,0,0.011
line_8_21,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,254,256,1,0,0,0.014
branchout_line_8_21,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,256,257,1,0,0,0.011
line_8_22,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,256,258,1,0,0,0.014
branchout_line_8_22,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,258,259,1,0,0,0.011
line_8_23,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,258,260,1,0,0,0.014
branchout_line_8_23,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,260,261,1,0,0,0.011
line_8_24,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,260,262,1,0,0,0.014
branchout_line_8_24,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,262,263,1,0,0,0.011
line_8_25,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,262,264,1,0,0,0.014
branchout_line_8_25,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,264,265,1,0,0,0.011
line_8_26,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,264,266,1,0,0,0.014
branchout_line_8_26,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,266,267,1,0,0,0.011
line_8_27,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,266,268,1,0,0,0.014
branchout_line_8_27,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,268,269,1,0,0,0.011
line_8_28,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,268,270,1,0,0,0.014
branchout_line_8_28,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,270,271,1,0,0,0.011
line_8_29,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,270,272,1,0,0,0.014
branchout_line_8_29,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,272,273,1,0,0,0.011
line_8_30,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,272,274,1,0,0,0.014
branchout_line_8_30,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,274,275,1,0,0,0.011
line_8_31,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,274,276,1,0,0,0.014
branchout_line_8_31,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,276,277,1,0,0,0.011
line_8_32,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,276,278,1,0,0,0.014
branchout_line_8_32,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,278,279,1,0,0,0.011
line_9_1,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,1,280,1,0,0,0.05
branchout_line_9_1,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,280,281,1,0,0,0.011
line_9_2,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,280,282,1,0,0,0.05
branchout_line_9_2,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NYY 4x35,282,283,1,0,0,0.011
line_9_3,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,282,284,1,0,0,0.05
branchout_line_9_3,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,284,285,1,0,0,0.011
line_9_4,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,284,286,1,0,0,0.05
branchout_line_9_4,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,286,287,1,0,0,0.011
line_9_5,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x185,286,288,1,0,0,0.05
branchout_line_9_5,kerber_vorstadtnetz_kabel_2,kerber_vorstadtnetz_kabel_2_NAYY 4x50,288,289,1,0,0,0.011
