electric_grid_name,line_name,line_type,node_1_name,node_2_name,is_phase_1_connected,is_phase_2_connected,is_phase_3_connected,length
singapore_district18,98,singapore_1,70,110,1,0,0,0.11755223207755455
singapore_district18,99,singapore_1,70,111,1,0,0,0.05346919132898007
singapore_district18,100,singapore_3,70,112,1,0,0,0.08912867012273222
singapore_district18,101,singapore_1,71,85,1,0,0,0.2295468558907176
singapore_district18,102,singapore_1,71,88,1,0,0,0.12418012888487283
singapore_district18,103,singapore_1,72,98,1,0,0,0.11561193838576522
singapore_district18,104,singapore_1,72,99,1,0,0,0.07849823432259732
singapore_district18,105,singapore_3,73,92,1,0,0,0.12179043491937246
singapore_district18,106,singapore_3,74,114,1,0,0,0.16355100331424308
singapore_district18,107,singapore_3,75,115,1,0,0,0.22665448914879377
singapore_district18,108,singapore_1,76,114,1,0,0,0.29756647139137793
singapore_district18,109,singapore_1,78,79,1,0,0,0.18501388742090308
singapore_district18,110,singapore_1,78,170,1,0,0,0.3329326405079681
singapore_district18,111,singapore_1,79,80,1,0,0,0.13828018809272802
singapore_district18,112,singapore_1,79,116,1,0,0,0.2064051478536693
singapore_district18,113,singapore_1,80,81,1,0,0,0.16440629789082714
singapore_district18,114,singapore_1,81,117,1,0,0,0.11651782626330874
singapore_district18,115,singapore_3,82,83,1,0,0,0.12632912894424694
singapore_district18,116,singapore_4,82,132,1,0,0,0.4159369978745286
singapore_district18,117,singapore_1,84,120,1,0,0,0.21408784711887235
singapore_district18,118,singapore_1,84,121,1,0,0,0.2415586725811696
singapore_district18,119,singapore_1,85,121,1,0,0,0.35955040992456805
singapore_district18,120,singapore_1,86,107,1,0,0,0.21235467504382977
singapore_district18,121,singapore_4,87,122,1,0,0,0.13880022050291016
singapore_district18,122,singapore_4,87,126,1,0,0,0.35523527531596677
singapore_district18,123,singapore_1,89,91,1,0,0,0.18296426974135097
singapore_district18,124,singapore_1,89,124,1,0,0,0.1931411712804311
singapore_district18,125,singapore_1,90,118,1,0,0,0.4116604667738769
singapore_district18,126,singapore_1,90,124,1,0,0,0.2139844570894518
singapore_district18,127,singapore_3,92,93,1,0,0,0.06792914828393389
singapore_district18,128,singapore_1,92,95,1,0,0,0.08562233117419475
singapore_district18,129,singapore_3,93,94,1,0,0,0.0808214545646211
singapore_district18,130,singapore_1,94,96,1,0,0,0.084978038331799
singapore_district18,131,singapore_2,94,100,1,0,0,0.06973636699177713
singapore_district18,132,singapore_1,95,97,1,0,0,0.1061225518368995
singapore_district18,133,singapore_2,99,131,1,0,0,0.1890665420950828
singapore_district18,134,singapore_2,100,194,1,0,0,0.46147898781948266
singapore_district18,135,singapore_1,101,131,1,0,0,0.22391049959050582
singapore_district18,136,singapore_1,101,191,1,0,0,0.40806616509917276
singapore_district18,137,singapore_1,102,104,1,0,0,0.2289052247557765
singapore_district18,138,singapore_2,103,130,1,0,0,0.1496994304513481
singapore_district18,139,singapore_2,104,130,1,0,0,0.14451569765957809
singapore_district18,140,singapore_2,104,131,1,0,0,0.15401256146092546
singapore_district18,141,singapore_1,105,106,1,0,0,0.09644896793661614
singapore_district18,142,singapore_4,107,108,1,0,0,0.33277825542593414
singapore_district18,143,singapore_4,108,122,1,0,0,0.22624014018141866
singapore_district18,144,singapore_1,109,111,1,0,0,0.11784215297696485
singapore_district18,145,singapore_3,112,209,1,0,0,0.37349163032960675
singapore_district18,146,singapore_5,113,192,1,0,0,0.9059333243645313
singapore_district18,147,singapore_3,114,115,1,0,0,0.23518515638029538
singapore_district18,148,singapore_1,118,119,1,0,0,0.14371845437495737
singapore_district18,149,singapore_1,123,124,1,0,0,0.14329752586139388
singapore_district18,150,singapore_1,123,125,1,0,0,0.15395436754966157
singapore_district18,151,singapore_4,125,132,1,0,0,0.600642942515181
singapore_district18,152,singapore_4,127,128,1,0,0,0.513665421286666
singapore_district18,153,singapore_4,127,193,1,0,0,0.8234536188487629
singapore_district18,154,singapore_1,129,130,1,0,0,0.08978608681152553
singapore_district18,155,singapore_5,133,144,1,0,0,0.08663805402031
singapore_district18,156,singapore_5,133,153,1,0,0,0.13959188335487743
singapore_district18,157,singapore_4,134,135,1,0,0,0.15823163192950956
singapore_district18,158,singapore_4,134,140,1,0,0,0.2627426759954857
singapore_district18,159,singapore_3,135,174,1,0,0,0.03573554403363921
singapore_district18,160,singapore_1,136,137,1,0,0,0.1086468391063712
singapore_district18,161,singapore_1,138,155,1,0,0,0.0829232440413349
singapore_district18,162,singapore_5,139,144,1,0,0,0.2769175510565079
singapore_district18,163,singapore_5,139,162,1,0,0,0.7266055335899488
singapore_district18,164,singapore_1,141,152,1,0,0,0.05413385208593733
singapore_district18,165,singapore_1,142,152,1,0,0,0.09857848274465542
singapore_district18,166,singapore_3,146,158,1,0,0,0.18309043980675502
singapore_district18,167,singapore_1,149,150,1,0,0,0.17960309470395366
singapore_district18,168,singapore_1,150,151,1,0,0,0.15549446926886643
singapore_district18,169,singapore_1,151,157,1,0,0,0.2733544682611976
singapore_district18,170,singapore_1,154,155,1,0,0,0.10039007723378769
singapore_district18,171,singapore_1,156,162,1,0,0,0.13889498092937014
singapore_district18,172,singapore_3,158,173,1,0,0,0.8211862838519344
singapore_district18,173,singapore_1,159,160,1,0,0,0.29432410175793305
singapore_district18,174,singapore_1,160,164,1,0,0,0.23024065960714937
singapore_district18,175,singapore_1,160,166,1,0,0,0.22082898507731172
singapore_district18,176,singapore_1,163,164,1,0,0,0.13401133305249796
singapore_district18,177,singapore_1,165,166,1,0,0,0.1709320405440686
singapore_district18,178,singapore_1,167,169,1,0,0,0.12358771661701025
singapore_district18,179,singapore_1,175,214,1,0,0,0.12065621599437631
singapore_district18,180,singapore_1,176,185,1,0,0,0.10879478198690834
singapore_district18,181,singapore_1,176,186,1,0,0,0.09295609758274173
singapore_district18,182,singapore_3,177,181,1,0,0,0.17645883835567416
singapore_district18,183,singapore_1,177,187,1,0,0,0.24641648155276974
singapore_district18,184,singapore_1,178,179,1,0,0,0.10768105015234561
singapore_district18,185,singapore_1,178,191,1,0,0,0.22049058777991196
singapore_district18,186,singapore_1,180,181,1,0,0,0.15564154153939203
singapore_district18,187,singapore_1,180,183,1,0,0,0.2500745642943235
singapore_district18,188,singapore_3,181,190,1,0,0,0.23207006886129852
singapore_district18,189,singapore_1,182,190,1,0,0,0.23685816730983864
singapore_district18,190,singapore_1,182,216,1,0,0,0.21370314112295663
singapore_district18,191,singapore_1,183,184,1,0,0,0.12264034664900393
singapore_district18,192,singapore_1,183,217,1,0,0,0.19311381694460908
singapore_district18,193,singapore_1,185,189,1,0,0,0.36173997148329456
singapore_district18,194,singapore_1,186,187,1,0,0,0.16229606977892902
singapore_district18,195,singapore_1,186,188,1,0,0,0.1414379311601985
singapore_district18,196,singapore_3,190,193,1,0,0,0.3161744030255776
singapore_district18,197,singapore_5,192,207,1,0,0,0.3251257563539096
singapore_district18,198,singapore_1,193,202,1,0,0,0.5272746223056931
singapore_district18,199,singapore_1,194,206,1,0,0,0.18775944521900048
singapore_district18,200,singapore_1,195,198,1,0,0,0.19938815960879724
singapore_district18,201,singapore_1,196,203,1,0,0,0.13561937406170718
singapore_district18,202,singapore_1,196,204,1,0,0,0.19447399894062709
singapore_district18,203,singapore_1,197,204,1,0,0,0.20981976617803103
singapore_district18,204,singapore_1,198,199,1,0,0,0.19764705126013543
singapore_district18,205,singapore_1,198,204,1,0,0,0.20085854095453123
singapore_district18,206,singapore_1,199,200,1,0,0,0.18526769984114735
singapore_district18,207,singapore_1,200,201,1,0,0,0.2025984377131366
singapore_district18,208,singapore_1,201,205,1,0,0,0.14149051951884592
singapore_district18,209,singapore_4,207,215,1,0,0,0.20491273643499777
singapore_district18,210,singapore_1,208,209,1,0,0,0.21203673705432935
singapore_district18,211,singapore_3,209,211,1,0,0,0.3274586881278157
singapore_district18,212,singapore_1,210,211,1,0,0,0.20828949675145478
singapore_district18,213,singapore_1,210,212,1,0,0,0.10130505029527549
singapore_district18,214,singapore_4,211,214,1,0,0,0.17706269574782021
singapore_district18,215,singapore_1,213,215,1,0,0,0.16240194721776896
singapore_district18,216,singapore_4,214,215,1,0,0,0.20365734129511706
singapore_district19,0,singapore_5,0,1,1,0,0,1e-06
singapore_district19,1,singapore_5,0,2,1,0,0,1e-06
singapore_district19,2,singapore_5,0,3,1,0,0,1e-06
singapore_district19,3,singapore_5,0,4,1,0,0,1e-06
singapore_district19,4,singapore_5,0,5,1,0,0,1e-06
singapore_district19,5,singapore_5,0,6,1,0,0,1e-06
singapore_district19,6,singapore_5,0,7,1,0,0,1e-06
singapore_district19,7,singapore_5,0,8,1,0,0,1e-06
singapore_district19,8,singapore_5,0,9,1,0,0,1e-06
singapore_district19,9,singapore_5,0,10,1,0,0,1e-06
singapore_district19,10,singapore_5,0,11,1,0,0,1e-06
singapore_district19,11,singapore_5,0,12,1,0,0,1e-06
singapore_district19,12,singapore_1,1,15,1,0,0,0.33545240151998906
singapore_district19,13,singapore_4,1,16,1,0,0,0.7071154810239455
singapore_district19,14,singapore_3,2,42,1,0,0,0.08896661496020716
singapore_district19,15,singapore_4,2,88,1,0,0,0.20724416520422684
singapore_district19,16,singapore_4,3,29,1,0,0,0.30563720484793694
singapore_district19,17,singapore_3,3,48,1,0,0,0.32895295035247674
singapore_district19,18,singapore_3,4,239,1,0,0,0.5240376414799566
singapore_district19,19,singapore_4,5,181,1,0,0,0.09871402337274698
singapore_district19,20,singapore_5,5,237,1,0,0,0.6664869766697653
singapore_district19,21,singapore_4,6,18,1,0,0,1.3742240223777842
singapore_district19,22,singapore_2,7,57,1,0,0,0.2115603063086617
singapore_district19,23,singapore_4,7,65,1,0,0,1.1165657324615188
singapore_district19,24,singapore_4,7,114,1,0,0,0.31941522475449957
singapore_district19,25,singapore_5,8,82,1,0,0,0.041052252643428475
singapore_district19,26,singapore_4,8,83,1,0,0,0.8848177923558692
singapore_district19,27,singapore_2,9,50,1,0,0,0.4061616275141098
singapore_district19,28,singapore_4,10,90,1,0,0,0.11837202424035227
singapore_district19,29,singapore_3,10,120,1,0,0,0.6963048728648765
singapore_district19,30,singapore_5,11,87,1,0,0,0.5449064598302376
singapore_district19,31,singapore_1,12,265,1,0,0,0.6986056147964196
singapore_district19,32,singapore_4,13,146,1,0,0,0.05844612082828569
singapore_district19,33,singapore_1,13,213,1,0,0,0.08031503366848047
singapore_district19,34,singapore_1,13,214,1,0,0,0.08625406656768628
singapore_district19,35,singapore_1,14,145,1,0,0,0.10130871132595821
singapore_district19,36,singapore_4,14,152,1,0,0,0.09134242393966831
singapore_district19,37,singapore_1,14,182,1,0,0,0.1025918431909941
singapore_district19,38,singapore_1,15,20,1,0,0,0.3901959808718897
singapore_district19,39,singapore_1,16,17,1,0,0,0.3103367109156489
singapore_district19,40,singapore_4,16,78,1,0,0,1.432418841786748
singapore_district19,41,singapore_4,18,81,1,0,0,1.3409868117548622
singapore_district19,42,singapore_1,19,118,1,0,0,0.4310742722479143
singapore_district19,43,singapore_1,20,53,1,0,0,0.35594451530197
singapore_district19,44,singapore_3,21,42,1,0,0,0.22280998935313845
singapore_district19,45,singapore_1,21,119,1,0,0,0.5472797501747299
singapore_district19,46,singapore_1,21,159,1,0,0,0.13750452433970028
singapore_district19,47,singapore_1,22,49,1,0,0,0.7229138769441944
singapore_district19,48,singapore_2,23,35,1,0,0,0.1900636310331407
singapore_district19,49,singapore_1,23,117,1,0,0,0.15837889055971502
singapore_district19,50,singapore_3,24,72,1,0,0,0.38285079011371725
singapore_district19,51,singapore_1,24,73,1,0,0,0.1299571784210978
singapore_district19,52,singapore_1,25,114,1,0,0,0.6266319760056542
singapore_district19,53,singapore_1,26,47,1,0,0,0.2728431734260239
singapore_district19,54,singapore_1,26,50,1,0,0,0.1805404954304057
singapore_district19,55,singapore_1,27,29,1,0,0,0.524363937662134
singapore_district19,56,singapore_4,28,29,1,0,0,0.3303203173639505
singapore_district19,57,singapore_4,28,31,1,0,0,0.2937356226226838
singapore_district19,58,singapore_1,30,32,1,0,0,0.18739213851106476
singapore_district19,59,singapore_4,31,33,1,0,0,0.19178999056439133
singapore_district19,60,singapore_4,32,33,1,0,0,0.23526344900687857
singapore_district19,61,singapore_3,32,72,1,0,0,0.2780344538430586
singapore_district19,62,singapore_1,34,36,1,0,0,0.3695586922538195
singapore_district19,63,singapore_1,34,91,1,0,0,0.36350909157862127
singapore_district19,64,singapore_3,35,48,1,0,0,0.47585032731568566
singapore_district19,65,singapore_1,35,70,1,0,0,0.41735310170603973
singapore_district19,66,singapore_1,37,38,1,0,0,0.21280741808633438
singapore_district19,67,singapore_1,37,117,1,0,0,0.48090093423750857
singapore_district19,68,singapore_1,38,39,1,0,0,0.2576978911616704
singapore_district19,69,singapore_1,39,40,1,0,0,0.2525686516647386
singapore_district19,70,singapore_1,40,41,1,0,0,0.1773168694429812
singapore_district19,71,singapore_1,42,43,1,0,0,0.22524190493306856
singapore_district19,72,singapore_1,44,45,1,0,0,0.18985542492475305
singapore_district19,73,singapore_1,44,47,1,0,0,0.31122405789702523
singapore_district19,74,singapore_1,46,49,1,0,0,0.1677725931163835
singapore_district19,75,singapore_1,46,50,1,0,0,0.2846363482013792
singapore_district19,76,singapore_3,51,100,1,0,0,0.2186938141904645
singapore_district19,77,singapore_1,52,93,1,0,0,0.22363784368570944
singapore_district19,78,singapore_1,52,94,1,0,0,0.16354517423673826
singapore_district19,79,singapore_3,52,96,1,0,0,0.28810786730148447
singapore_district19,80,singapore_1,53,74,1,0,0,0.38003498994361534
singapore_district19,81,singapore_1,54,55,1,0,0,0.3991138453838082
singapore_district19,82,singapore_1,54,59,1,0,0,0.8926892342143387
singapore_district19,83,singapore_1,55,113,1,0,0,0.3949845834256795
singapore_district19,84,singapore_2,56,57,1,0,0,0.44317125539259583
singapore_district19,85,singapore_2,56,67,1,0,0,0.7111669333117623
singapore_district19,86,singapore_1,58,186,1,0,0,0.19578359873483622
singapore_district19,87,singapore_2,59,63,1,0,0,0.33228247814333
singapore_district19,88,singapore_2,59,257,1,0,0,0.3125215456359329
singapore_district19,89,singapore_3,60,61,1,0,0,0.3928283078017629
singapore_district19,90,singapore_3,60,261,1,0,0,0.5993218088763116
singapore_district19,91,singapore_4,61,64,1,0,0,0.35947790272845226
singapore_district19,92,singapore_1,62,64,1,0,0,0.3742359663223583
singapore_district19,93,singapore_1,62,68,1,0,0,0.5405821065331409
singapore_district19,94,singapore_2,63,67,1,0,0,0.498359905813481
singapore_district19,95,singapore_4,64,65,1,0,0,0.35622582694268395
singapore_district19,96,singapore_4,66,114,1,0,0,0.9589753179179629
singapore_district19,97,singapore_3,66,115,1,0,0,0.5622188137514365
singapore_district19,98,singapore_1,69,110,1,0,0,0.3197075095514396
singapore_district19,99,singapore_1,69,274,1,0,0,0.6689452958215665
singapore_district19,100,singapore_1,70,91,1,0,0,0.21913321078258
singapore_district19,101,singapore_1,71,73,1,0,0,0.2306318420910744
singapore_district19,102,singapore_1,73,76,1,0,0,0.39881623459603327
singapore_district19,103,singapore_1,74,79,1,0,0,0.3800756590685102
singapore_district19,104,singapore_1,75,76,1,0,0,0.4353825636470465
singapore_district19,105,singapore_1,75,104,1,0,0,0.44867335365380834
singapore_district19,106,singapore_1,76,77,1,0,0,0.22739424939488634
singapore_district19,107,singapore_4,78,107,1,0,0,0.3436569593981357
singapore_district19,108,singapore_1,80,108,1,0,0,0.47920095918332845
singapore_district19,109,singapore_4,81,136,1,0,0,0.1543134716874904
singapore_district19,110,singapore_4,82,118,1,0,0,0.20904785816339935
singapore_district19,111,singapore_4,83,143,1,0,0,0.43466725703594034
singapore_district19,112,singapore_5,84,87,1,0,0,0.4168825216139039
singapore_district19,113,singapore_5,84,198,1,0,0,0.30979077668425253
singapore_district19,114,singapore_4,85,86,1,0,0,0.4636872131915005
singapore_district19,115,singapore_4,85,150,1,0,0,1.1108277353852194
singapore_district19,116,singapore_4,86,118,1,0,0,0.557865764854748
singapore_district19,117,singapore_1,88,160,1,0,0,0.24413529046567048
singapore_district19,118,singapore_4,88,220,1,0,0,0.39084628896932383
singapore_district19,119,singapore_4,89,90,1,0,0,0.6662039204347541
singapore_district19,120,singapore_4,89,102,1,0,0,0.5077522859393225
singapore_district19,121,singapore_3,92,96,1,0,0,0.1474791204964687
singapore_district19,122,singapore_3,92,120,1,0,0,0.37609381606528447
singapore_district19,123,singapore_1,93,97,1,0,0,0.515982576861325
singapore_district19,124,singapore_1,95,120,1,0,0,0.3644578368056777
singapore_district19,125,singapore_1,98,101,1,0,0,0.5171562831380908
singapore_district19,126,singapore_4,99,101,1,0,0,0.15280358325823476
singapore_district19,127,singapore_4,99,102,1,0,0,0.2311993359373809
singapore_district19,128,singapore_1,99,103,1,0,0,0.26922663935170477
singapore_district19,129,singapore_3,100,122,1,0,0,0.47201288413996245
singapore_district19,130,singapore_4,101,124,1,0,0,0.723987720772245
singapore_district19,131,singapore_4,105,106,1,0,0,0.2670689086325697
singapore_district19,132,singapore_4,105,108,1,0,0,0.310617415201019
singapore_district19,133,singapore_1,105,109,1,0,0,0.6567593345072807
singapore_district19,134,singapore_4,106,107,1,0,0,0.4032538665385227
singapore_district19,135,singapore_4,108,137,1,0,0,0.34776835314757676
singapore_district19,136,singapore_1,110,112,1,0,0,0.5855132908909022
singapore_district19,137,singapore_1,110,273,1,0,0,0.906799593569243
singapore_district19,138,singapore_1,111,112,1,0,0,0.2398594308796857
singapore_district19,139,singapore_1,111,272,1,0,0,0.2743258752631712
singapore_district19,140,singapore_1,112,124,1,0,0,0.45358535365479674
singapore_district19,141,singapore_3,115,116,1,0,0,0.29543281134583166
singapore_district19,142,singapore_3,116,121,1,0,0,0.4364998389812493
singapore_district19,143,singapore_3,121,122,1,0,0,0.29186308976040265
singapore_district19,144,singapore_4,123,124,1,0,0,0.27396876957604077
singapore_district19,145,singapore_4,123,278,1,0,0,0.4951968538230613
singapore_district19,146,singapore_3,125,180,1,0,0,0.03999275797452984
singapore_district19,147,singapore_1,126,183,1,0,0,0.08888593861880985
singapore_district19,148,singapore_1,127,184,1,0,0,0.14155769938213694
singapore_district19,149,singapore_1,127,217,1,0,0,0.11312877423641288
singapore_district19,150,singapore_5,128,176,1,0,0,0.12764943021007086
singapore_district19,151,singapore_5,128,189,1,0,0,0.24301429666291469
singapore_district19,152,singapore_4,129,131,1,0,0,0.142673275789627
singapore_district19,153,singapore_4,129,132,1,0,0,0.11958274449984756
singapore_district19,154,singapore_1,130,190,1,0,0,0.23002059772760983
singapore_district19,155,singapore_4,131,216,1,0,0,0.1505488580425337
singapore_district19,156,singapore_4,132,188,1,0,0,0.04901790203842014
singapore_district19,157,singapore_1,132,190,1,0,0,0.1643148373330873
singapore_district19,158,singapore_1,133,134,1,0,0,0.16860676151123075
singapore_district19,159,singapore_1,133,193,1,0,0,0.1454510150050723
singapore_district19,160,singapore_1,134,218,1,0,0,0.16797698325254384
singapore_district19,161,singapore_4,135,136,1,0,0,0.39388052709865706
singapore_district19,162,singapore_4,135,141,1,0,0,0.33185809962918217
singapore_district19,163,singapore_4,137,138,1,0,0,0.09514155345177894
singapore_district19,164,singapore_4,138,140,1,0,0,0.16970582326165992
singapore_district19,165,singapore_4,139,140,1,0,0,0.16968914376836935
singapore_district19,166,singapore_3,139,180,1,0,0,0.5503295121917916
singapore_district19,167,singapore_4,141,152,1,0,0,0.46028705685930243
singapore_district19,168,singapore_4,142,143,1,0,0,0.24198996281342527
singapore_district19,169,singapore_4,142,146,1,0,0,0.6687760078509485
singapore_district19,170,singapore_5,144,151,1,0,0,0.43698369860515407
singapore_district19,171,singapore_5,144,198,1,0,0,0.2815886917110315
singapore_district19,172,singapore_4,147,148,1,0,0,0.14053715450557927
singapore_district19,173,singapore_4,147,216,1,0,0,0.2308904850308192
singapore_district19,174,singapore_4,148,150,1,0,0,0.13532776819366987
singapore_district19,175,singapore_5,149,151,1,0,0,0.10545953789875685
singapore_district19,176,singapore_5,149,176,1,0,0,0.13684881651612704
singapore_district19,177,singapore_1,152,177,1,0,0,0.19481952925379414
singapore_district19,178,singapore_1,153,157,1,0,0,0.46684591689086596
singapore_district19,179,singapore_3,154,192,1,0,0,0.20235403078028857
singapore_district19,180,singapore_1,154,203,1,0,0,0.06673209315360915
singapore_district19,181,singapore_5,155,189,1,0,0,0.35703296815265917
singapore_district19,182,singapore_3,155,192,1,0,0,0.02241252013360355
singapore_district19,183,singapore_1,156,170,1,0,0,0.20104806276168358
singapore_district19,184,singapore_4,156,204,1,0,0,0.9019710509002182
singapore_district19,185,singapore_1,157,262,1,0,0,0.5660778614207916
singapore_district19,186,singapore_1,158,159,1,0,0,0.7707173894787179
singapore_district19,187,singapore_1,161,220,1,0,0,0.11597049505169146
singapore_district19,188,singapore_1,161,221,1,0,0,0.14625914439623727
singapore_district19,189,singapore_1,162,269,1,0,0,0.343936358633966
singapore_district19,190,singapore_1,163,164,1,0,0,0.10595380571916227
singapore_district19,191,singapore_1,163,211,1,0,0,0.14218177013275857
singapore_district19,192,singapore_1,164,169,1,0,0,0.13945236654604
singapore_district19,193,singapore_1,164,170,1,0,0,0.23542147433324592
singapore_district19,194,singapore_1,165,166,1,0,0,0.08860319997253828
singapore_district19,195,singapore_1,165,174,1,0,0,0.16450164362453415
singapore_district19,196,singapore_1,166,211,1,0,0,0.20795460084408907
singapore_district19,197,singapore_1,167,168,1,0,0,0.07944123960903467
singapore_district19,198,singapore_1,167,175,1,0,0,0.10124542947433784
singapore_district19,199,singapore_1,168,169,1,0,0,0.15781640775249361
singapore_district19,200,singapore_1,171,172,1,0,0,0.5927127584435289
singapore_district19,201,singapore_2,172,185,1,0,0,0.2822713917036233
singapore_district19,202,singapore_1,172,256,1,0,0,0.3190135634167968
singapore_district19,203,singapore_1,173,174,1,0,0,0.22497790206954804
singapore_district19,204,singapore_1,173,195,1,0,0,0.37488319465596637
singapore_district19,205,singapore_1,176,200,1,0,0,0.10742891459117557
singapore_district19,206,singapore_1,178,179,1,0,0,0.14292739719957462
singapore_district19,207,singapore_1,179,180,1,0,0,0.10371594606612693
singapore_district19,208,singapore_4,181,245,1,0,0,0.9022131221122365
singapore_district19,209,singapore_1,182,183,1,0,0,0.16221387096983036
singapore_district19,210,singapore_1,184,212,1,0,0,0.10721733337627971
singapore_district19,211,singapore_1,184,215,1,0,0,0.10635655130749809
singapore_district19,212,singapore_2,185,251,1,0,0,0.3477180538529793
singapore_district19,213,singapore_1,186,252,1,0,0,0.2894978516452884
singapore_district19,214,singapore_1,187,197,1,0,0,0.10032260663277566
singapore_district19,215,singapore_2,187,205,1,0,0,0.09484432334419458
singapore_district19,216,singapore_1,188,218,1,0,0,0.15799170760306383
singapore_district19,217,singapore_1,190,191,1,0,0,0.11625356972410421
singapore_district19,218,singapore_1,191,202,1,0,0,0.13514079410670457
singapore_district19,219,singapore_1,193,201,1,0,0,0.09899178983203887
singapore_district19,220,singapore_1,194,195,1,0,0,0.16171570182016426
singapore_district19,221,singapore_1,196,197,1,0,0,0.3117490544935218
singapore_district19,222,singapore_1,199,204,1,0,0,0.18397175008643116
singapore_district19,223,singapore_4,204,220,1,0,0,0.38181453266735615
singapore_district19,224,singapore_2,205,206,1,0,0,0.14911156634253497
singapore_district19,225,singapore_2,206,207,1,0,0,0.2889404915228092
singapore_district19,226,singapore_2,207,208,1,0,0,0.12863990709139586
singapore_district19,227,singapore_1,207,223,1,0,0,0.12170993451356286
singapore_district19,228,singapore_1,208,222,1,0,0,0.16835301968615526
singapore_district19,229,singapore_2,208,236,1,0,0,0.15313697934038067
singapore_district19,230,singapore_1,209,210,1,0,0,0.14227964307361482
singapore_district19,231,singapore_1,210,223,1,0,0,0.30248122340283157
singapore_district19,232,singapore_1,212,213,1,0,0,0.15554563477927835
singapore_district19,233,singapore_1,219,222,1,0,0,0.22219063715788803
singapore_district19,234,singapore_1,221,267,1,0,0,0.19006270096992472
singapore_district19,235,singapore_5,224,225,1,0,0,0.15997221120942717
singapore_district19,236,singapore_5,224,227,1,0,0,0.3987156220512278
singapore_district19,237,singapore_1,224,230,1,0,0,0.11702058731983213
singapore_district19,238,singapore_5,225,226,1,0,0,0.20441480582477123
singapore_district19,239,singapore_5,226,232,1,0,0,0.14273933148945092
singapore_district19,240,singapore_5,227,237,1,0,0,0.1492071619978439
singapore_district19,241,singapore_1,228,231,1,0,0,0.1773927006659432
singapore_district19,242,singapore_1,228,235,1,0,0,0.20756225722661054
singapore_district19,243,singapore_1,229,235,1,0,0,0.314733067312495
singapore_district19,244,singapore_1,229,238,1,0,0,0.2736191992657021
singapore_district19,245,singapore_1,231,234,1,0,0,0.21131421731542516
singapore_district19,246,singapore_5,232,290,1,0,0,0.25641962490333725
singapore_district19,247,singapore_1,233,234,1,0,0,0.14109045142103685
singapore_district19,248,singapore_1,233,287,1,0,0,0.6239090080686402
singapore_district19,249,singapore_1,236,238,1,0,0,0.33887985927823683
singapore_district19,250,singapore_4,236,245,1,0,0,0.1852935702925449
singapore_district19,251,singapore_1,239,243,1,0,0,0.5319867830324013
singapore_district19,252,singapore_1,239,247,1,0,0,0.34436150836568846
singapore_district19,253,singapore_1,240,241,1,0,0,0.5883618891847527
singapore_district19,254,singapore_1,241,247,1,0,0,0.7690985406686309
singapore_district19,255,singapore_1,242,248,1,0,0,0.4363946488798181
singapore_district19,256,singapore_1,243,244,1,0,0,0.5973831281750493
singapore_district19,257,singapore_1,243,246,1,0,0,0.5258373277669187
singapore_district19,258,singapore_1,244,248,1,0,0,0.8149924185941719
singapore_district19,259,singapore_3,249,263,1,0,0,0.36671549506590667
singapore_district19,260,singapore_3,249,264,1,0,0,0.5183962317723725
singapore_district19,261,singapore_1,250,255,1,0,0,0.337766517389701
singapore_district19,262,singapore_2,251,252,1,0,0,0.44628718569263814
singapore_district19,263,singapore_2,252,257,1,0,0,0.3335637304306947
singapore_district19,264,singapore_1,253,259,1,0,0,0.2081330208267641
singapore_district19,265,singapore_2,254,255,1,0,0,0.23588917160346248
singapore_district19,266,singapore_3,255,264,1,0,0,0.4220990676486172
singapore_district19,267,singapore_1,258,259,1,0,0,0.48732782808313213
singapore_district19,268,singapore_1,258,261,1,0,0,0.41782447471594175
singapore_district19,269,singapore_3,260,261,1,0,0,0.534796269660382
singapore_district19,270,singapore_1,260,262,1,0,0,0.3430599514448401
singapore_district19,271,singapore_3,260,263,1,0,0,0.4535554045704079
singapore_district19,272,singapore_1,265,266,1,0,0,2.774344601239257
singapore_district19,273,singapore_1,268,269,1,0,0,0.1444433757966353
singapore_district19,274,singapore_1,268,275,1,0,0,0.2028445930433708
singapore_district19,275,singapore_3,270,275,1,0,0,0.3367828454497344
singapore_district19,276,singapore_3,270,278,1,0,0,0.4305561270986007
singapore_district19,277,singapore_1,271,272,1,0,0,0.39096247330361616
singapore_district19,278,singapore_1,275,280,1,0,0,0.22323762525186822
singapore_district19,279,singapore_1,276,278,1,0,0,0.35471022129892676
singapore_district19,280,singapore_1,276,279,1,0,0,0.40451543514319294
singapore_district19,281,singapore_1,277,280,1,0,0,0.38391904901263824
singapore_district19,282,singapore_1,281,297,1,0,0,0.11787239376790838
singapore_district19,283,singapore_3,282,297,1,0,0,0.14303963676777384
singapore_district19,284,singapore_3,282,298,1,0,0,0.15185382837586192
singapore_district19,285,singapore_1,283,284,1,0,0,0.34635596046684514
singapore_district19,286,singapore_1,283,286,1,0,0,0.16607393615905613
singapore_district19,287,singapore_1,284,285,1,0,0,0.16151259261644407
singapore_district19,288,singapore_1,285,287,1,0,0,0.19352644251640225
singapore_district19,289,singapore_1,286,288,1,0,0,0.372357715514429
singapore_district19,290,singapore_1,288,289,1,0,0,0.13320894746750941
singapore_district19,291,singapore_1,288,296,1,0,0,0.4458601436748559
singapore_district19,292,singapore_4,290,292,1,0,0,0.30893352418006437
